DW Review,product_id,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_word_count,review_response_days,review_positive_flag,DW Product,REVIEW_DETAIL_LEVEL
396,fd0731561b291a28f6a3a189e86a1107,49673f9eaf3b9b23234dc2c7301f5b95,1,Produto com avaria,"Comprei 2 unidades do produto, veio avariado visto que a embalagem é muito fraca, sendo que veio com dois buracos no fundo da panela, devido a pressão que dog colocado em cima dele.",2018-05-18 00:00:00,2018-05-20 19:29:00,33,2.811805555553292,0,396,long review
397,fd06ee724785658f80f21107c42352a8,49744899bb4e48b476ae9bf258f85e27,5,,,2017-09-27 00:00:00,2017-10-03 12:25:00,0,6.517361111109494,1,397,no text
398,fd0065af7f09af4b82a0ca8f3eed1852,49e59e3aaaccae4ebbd63ca6662fa71c,4,,Esperava maior um pouco,2017-09-20 00:00:00,2017-09-21 14:06:00,4,1.5875000000014552,1,398,short review
399,fcffe8b68efdfe24c139e44753dc505e,49f6f0bbf53f6d961deefc4d2fb0a6cd,5,,Chegou antes do prazo é a cabeceira é linda.,2018-03-07 00:00:00,2018-03-07 18:12:00,9,0.7583333333313931,1,399,short review
400,fcfe8ebda270478afa5867ec5e46e7be,4a1c0e7a111f33f2be53506db4887b1a,5,,,2018-08-28 00:00:00,2018-08-29 02:00:00,0,1.0833333333357587,1,400,no text
401,fcf8767deaa2d325a3150d5bcb8acbea,4a850aacd649ff381cae14910abc1f87,5,,,2017-08-18 00:00:00,2017-08-21 11:44:00,0,3.4888888888890506,1,401,no text
402,fcf6d4fd2e97087087d61d228999d662,4ab6671319156f978e972e2ac2c48ad8,4,,,2018-05-19 00:00:00,2018-05-21 12:29:00,0,2.5201388888890506,1,402,no text
403,fcf6ad274391aea29f5d6e5ef9da5050,4ada105731802020d66105508076cb49,3,,,2018-02-01 00:00:00,2018-02-01 06:26:00,0,0.2680555555562023,0,403,no text
404,fcf64c72035fc6f17660bae96c933ffb,4af0a1c0b0cf31b528e6cab99baec2af,4,,,2018-04-13 00:00:00,2018-04-13 20:11:00,0,0.8409722222204437,1,404,no text
405,fcf50ee5ad1f1a48671052487d2b0bff,4af54aa9664523133709e2e8f0aeb6d2,1,,,2017-08-12 00:00:00,2017-08-13 00:12:00,0,1.008333333331393,0,405,no text
406,fcf4c9a897ae906e5a467ebf4589dffd,4b49719c8a200003f700d3d986ea1a19,4,,"Mas um pouco ,travando...pelo valor ta Boa._x000D_
",2018-02-16 00:00:00,2018-02-20 10:52:00,7,4.452777777776646,1,406,short review
407,fcf41b0fb1a95c8f66330d698d55a532,4b4f1f1ad3fcac5ed98109ed67b1d072,3,,"So recebemos um relogio pelo correio_x000D_
_x000D_
att_x000D_
",2018-03-17 00:00:00,2018-03-19 15:01:00,6,2.625694444446708,0,407,short review
408,fcf39794919367e915d2656291f99564,4b6444e4c98320d231a3b0f26a4fe969,3,,,2018-03-09 00:00:00,2018-03-09 10:01:00,0,0.4173611111109494,0,408,no text
409,fcf311603fa276d415c006188e7bd070,4b7c54ff8421ab4c6387ddc0336ec4ef,5,,,2017-09-25 00:00:00,2017-09-27 22:21:00,0,2.931250000001455,1,409,no text
410,fcf28afb1353f2f12ea041dd74954226,4b964e53dbfc85277f4316507d7fc15d,5,,,2018-07-10 00:00:00,2018-07-10 22:25:00,0,0.9340277777810115,1,410,no text
411,fcf19b6b1ff4a17bcd6ca9675b58aa6f,4ba573578ef9ba73205025d483690779,4,,Como sempre lannister entrega certinho,2017-03-23 00:00:00,2017-03-27 10:53:00,5,4.453472222223354,1,411,short review
412,fcebf00185e30ec68a53482496656b25,4be3f739d95775636100f3ce54c53b3d,4,,,2017-02-22 00:00:00,2017-02-23 10:08:00,0,1.422222222223354,1,412,no text
413,fce976d7954f915c971fb93ac8724681,4be8dd6cec619a0c8984651cfc3a32c2,5,,,2017-05-18 00:00:00,2017-05-19 16:17:00,0,1.6784722222218988,1,413,no text
414,fce345e86ad30c0a8de7f92f71ecb4cc,4c0f1bafc8726f10261a3858445102c0,5,,,2018-05-15 00:00:00,2018-05-15 20:29:00,0,0.8534722222248092,1,414,no text
415,fce1a7007f115fe2b900a7592ee87c47,4c978efa3014f70eece28f78600e3292,4,,,2017-08-20 00:00:00,2017-08-20 21:21:00,0,0.8895833333299379,1,415,no text
416,fce15962a64fe4b658917a18983fb266,4cb1244eb3e77c0e12d932664e701c7a,5,,Produto recebido no prazo e em perfeitas condições.,2017-03-07 00:00:00,2017-03-08 11:23:00,8,1.4743055555591127,1,416,short review
417,fcdebbb6946ae0ff528fe189ad53de46,4ce5d5e8fb0dd288ae6db8af3b2214ab,4,,,2018-04-18 00:00:00,2018-04-21 22:07:00,0,3.921527777776646,1,417,no text
418,fcde1899043318107d8f0ae043f69bc3,4d26fa37a1e5d23b0d477f2c080a69c3,1,,"Boa tarde! _x000D_
Tive problemas com meu pedido sim! _x000D_
Veio o mosqueteiro errado. _x000D_
Pedi um de tamanho Queen, que arrastasse até o chão e com o círculo em cima bem grande. Veio pequeno de cama de casal nor",2018-01-14 00:00:00,2018-01-17 16:40:00,37,3.694444444445253,0,418,long review
419,fcddf470369a3a13fc7b6146ac3a816e,4d36f8266245b00faebc520e9cd963c0,2,,,2018-03-17 00:00:00,2018-03-17 09:29:00,0,0.3951388888890506,0,419,no text
420,fcdb929c70287379ce31deed3f733d72,4d482fdd3daec036656387082f22786a,5,,,2017-06-02 00:00:00,2017-06-02 18:04:00,0,0.7527777777795563,1,420,no text
421,fcda3a9193321b42d5b6177aa4f9e3ed,4d59d6249215713bfda42353af53f255,4,Produto entregue,Produto bom e entregue antes do previsto.,2018-06-02 00:00:00,2018-06-04 19:53:00,7,2.828472222223354,1,421,short review
422,fcd98736b0f93602db185e73afddefc1,4d7c13d439b1f6a19f9c69b7aa18f077,5,,Atendeu as expectativas,2018-03-08 00:00:00,2018-03-08 23:50:00,3,0.9930555555547471,1,422,short review
423,fcd525d5a642e0fe40613667da935322,4d89dd30fcb3374bb3634e0850bb3ee6,5,,,2017-12-02 00:00:00,2017-12-03 01:31:00,0,1.063194444446708,1,423,no text
424,fcd3383d6f4f1c10260d479342c4fd54,4dd68a0dee5ede8a445f797c46bca436,1,,o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei,2017-07-05 00:00:00,2017-07-11 10:20:00,24,6.430555555554747,0,424,long review
425,fcd119ff3868ddbb0013932039418ede,4e1405f0b0135537af069f2bf26db067,4,,,2018-03-29 00:00:00,2018-04-03 11:50:00,0,5.493055555554747,1,425,no text
426,fcd0a70961c103799897803f4e49c628,4e18511741b7ba8896f192fae5858e0a,4,,,2018-07-13 00:00:00,2018-07-16 01:34:00,0,3.0652777777795563,1,426,no text
427,fccd4d9159e9566d6c8708ffd6af7aa4,4f2d420b33665f546c373953c8dfb5fd,1,,"Não gostei do produto, material de péssima qualidade.",2017-10-08 00:00:00,2017-11-10 16:24:00,8,33.6833333333343,0,427,short review
428,fcc54227ff8274a40686b505d5874e8c,4f38ceccf5f69828f45e871aad65266f,4,,,2018-08-30 00:00:00,2018-08-30 18:04:00,0,0.7527777777795563,1,428,no text
429,fcc27d197f2e7be2b9a8ecedfd1a1730,4f3d4af8f472d4ccd334d4222c4e9ef4,1,,Deram um prazo muito grande para a entrega do produto e não conseguiram entregar no prazo ,2018-03-25 00:00:00,2018-03-25 13:19:00,16,0.554861111108039,0,429,long review
430,fcc22617447eefe483e5e60d6bdf7b22,4f535d7213ad272d4f5f1f849de3f441,5,,,2017-12-05 00:00:00,2017-12-06 04:16:00,0,1.1777777777751908,1,430,no text
431,fcbdd87d29fc2d2fe700a7459d43445a,4fa8392da03c452f77faa3f2952fa346,5,Bom ,Muito bom mesmo!,2018-05-24 00:00:00,2018-05-26 15:55:00,3,2.663194444445253,1,431,short review
432,fcbb2b8c6eb8c27d15790d9834b253b4,4faa35770cc4dbf5f2725bcebdd1bdc6,5,,"O Jogo de toalhas é lindo mais bonito do que na foto, amei.",2018-01-18 00:00:00,2018-01-18 18:08:00,13,0.7555555555591127,1,432,short review
433,fcbb0fb955e82fdf9afbb3641b5a6ac0,4fe147835743747f5c1ceff423fc0330,5,,ENTREGA MUITO RAPIDA ,2018-02-01 00:00:00,2018-02-02 10:05:00,3,1.4201388888905058,1,433,short review
434,fcb9824e33f82adb4fcac27ef46905b5,4ff4a9def88a920ce3dcdbaa6d8bf344,1,,,2018-04-21 00:00:00,2018-04-21 11:20:00,0,0.47222222221898846,0,434,no text
435,fcb7e7f24f5e50c7786b39f30d5ae704,500c05500aa275953129f49799ee5c73,5,MT lindo,MT lindo,2018-07-25 00:00:00,2018-07-25 21:37:00,2,0.9006944444408873,1,435,short review
436,fcb72602e3e6f59e5fdb5c3a4a3de410,500dab66d2c2cc1b14d64d0e1aa346db,4,,"Produto chegou dentro do prazo. Atende pelo custo benefício, porém a bolsa não é forrada e a alça é de plástico. Estou satisfeita.",2018-04-21 00:00:00,2018-04-22 14:15:00,23,1.59375,1,436,long review
437,fcb6c42b17e6fe27366fe1fcc98b7032,505587fad6e7130f579fe9f02017ede4,4,,,2018-06-14 00:00:00,2018-06-18 22:53:00,0,4.953472222223354,1,437,no text
438,fcb61bdd656827a13a98f369eeb9fa3b,505a882ba08a689682a4afc6eb4e5965,2,,,2017-12-28 00:00:00,2017-12-31 20:25:00,0,3.850694444445253,0,438,no text
439,fcb300f1ac9a1231f70f3d2be2db9af2,505f890341880ff7158b09cabfd90ece,5,,"Super recomendo, stark Sempre chegando antes da dta prevista =D",2017-03-22 00:00:00,2017-03-23 15:26:00,10,1.6430555555562023,1,439,short review
440,fcb224113ca69bc837459203e6eeea29,5079818012d1d32f26bf997a896cdd14,4,,,2018-07-12 00:00:00,2018-07-13 11:18:00,0,1.4708333333328483,1,440,no text
441,fcb0e3bd6245e82cb0203dca6c126e43,50a1eaa2f96d6f3e02d0cd68d92bab75,5,***** Recomendo,Super rápido.,2018-05-10 00:00:00,2018-05-11 03:08:00,2,1.1305555555591127,1,441,short review
442,fcad6e5643f855de4b616a24e6dd25e4,50b88e7c4f0429b5286b130ed45df434,5,,,2018-07-11 00:00:00,2018-07-14 02:42:00,0,3.1125000000029104,1,442,no text
443,fcaab5d7f656094e49fbe4ee3a506658,512614a206f00d43c93ea617fc78612b,5,,,2018-03-22 00:00:00,2018-03-24 09:16:00,0,2.3861111111109494,1,443,no text
444,fca62108387e25005784da2f551466a1,513f392b12d02aef2c303846b4710eb6,4,,Muito bom desde da compra a entrega td direitinho e rapido,2017-09-09 00:00:00,2017-09-10 09:39:00,11,1.4020833333343035,1,444,short review
445,fca5d31cf768e5bf8a75483fa7f4674c,5159ec80ded330546c2f4a3d23c911d2,5,,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",2017-10-07 00:00:00,2017-10-07 23:01:00,14,0.9590277777751908,1,445,short review
446,fca5350a69eb4d8ae4f5884413ebd0e5,5193a01c7a8f65e318891228e8967c49,3,,"Eu comprei nas lannister, por se tratar de uma loja de confiança, porém ao chegar o produto descobri que o que foi vendido pela marca Targus, era na verdade um produto falsificado, não confio mais",2017-11-30 00:00:00,2017-12-03 14:30:00,35,3.6041666666642413,0,446,long review
447,fca32487845a373fbc6c334ac5bf663c,51ee9f6af4666ad0580d383972449d76,5,,,2017-03-15 00:00:00,2017-03-17 11:24:00,0,2.474999999998545,1,447,no text
448,fca2e81c23d935ea664ac286eb86ccf5,51f6ca3d2e468e053a903139137e91f1,4,Recomendo!,,2018-04-26 00:00:00,2018-04-26 23:49:00,0,0.992361111108039,1,448,no text
449,fca0ce04818f39ab1d78491218d8aa5a,5230dc021b8ce3fe53ed728af873a6d1,5,,Ainda não tive a oportunidade de testar,2017-11-23 00:00:00,2017-11-25 16:59:00,7,2.7076388888890506,1,449,short review
450,fc9f8ce7c9be6295161b8c8fccb26b6b,5241fcad10d7b45a1761f1e1e1536faa,5,super recomendo,"chegou dentro do prazo e o produto é de excelente qualidade! Acabou as dores nas costas, estou dormindo muito bem!",2018-07-07 00:00:00,2018-07-09 18:12:00,20,2.758333333331393,1,450,long review
451,fc9f1b7e877d87c6e78cc32686a73a27,52844d80504646db0b746167070b9db0,5,,,2018-05-10 00:00:00,2018-05-11 11:56:00,0,1.4972222222204437,1,451,no text
452,fc9ccf6863eb3c05fbaa46d4382540e7,52e0cbde7025a409abc2c9f5d402e5c7,5,,,2018-07-28 00:00:00,2018-07-30 18:59:00,0,2.7909722222248092,1,452,no text
453,fc9af7b3544da8645e6c3148a22026e2,536c631d5f15eab8260d69b603779f99,1,,O produto foi encaminhado para cidade de destino no dia 31/03 e até o momento não recebi.,2018-04-11 00:00:00,2018-04-11 09:55:00,17,0.4131944444452529,0,453,long review
454,fc956e40e1a0ca9889d2e182aa6fddd3,540e7bbb2d06cfb7f85f3a88ba7ac97f,5,,,2018-01-18 00:00:00,2018-01-18 19:12:00,0,0.8000000000029104,1,454,no text
455,fc94d52bb346616a130e657a8fac829b,5442f4e36faa9fd2ed031c645a9d9acf,5,,,2018-06-20 00:00:00,2018-06-22 21:53:00,0,2.9118055555591127,1,455,no text
456,fc93dd7f733b2e9ed94453e40e4fa677,544f2ad73dffeeba91c790703bc465a0,4,,"Demora um pouco pra esquentar, mesmo na potência máxima 5. Mas atende bem. Nos rimeiros dias de uso tem um cheiro meio que borracha queimada, mas passa... recomendo pela praticidade e custo/benefício.",2017-05-06 00:00:00,2017-05-15 12:05:00,32,9.503472222218988,1,456,long review
457,fc935e2845dacecf29f0555465bed91b,554f6545765e5c000f1751682dd00158,5,,,2017-10-15 01:00:00,2017-10-15 22:24:00,0,0.8916666666700621,1,457,no text
458,fc931a514a3e080c336911cccd59145b,55623de7c9db13b2edde840aa527aaa7,4,,Demorou quase trinta dias .tempo demais,2018-02-28 00:00:00,2018-03-02 12:59:00,6,2.5409722222248092,1,458,short review
459,fc8e852906ed3985a6e1ea67eb1dfdf9,556e5259e2d5b0cbeec371d7a22bef5a,1,,O produto veio estragado,2017-11-04 00:00:00,2017-11-06 22:29:00,4,2.936805555553292,0,459,short review
460,fc8b21a0fa8ae9622a79bd557b380961,557713e818e5930b6357e49ff07d21d1,5,,,2017-12-08 00:00:00,2017-12-08 13:49:00,0,0.5756944444437977,1,460,no text
461,fc8895b553fa05e3c996f020da54ef8a,557ae9c16a8ea3909db2fc5a01bc5151,3,Suspense,"Fiz um pedido de 4 garrafas de azeite.Chegaram 2 num dia e as outras 2 quase 48 horas depois.Contato com a loja muito dificil,tanto via e-mail qto por telef.O suspense terminou mas lá não compro mais",2018-05-24 00:00:00,2018-05-25 12:23:00,36,1.515972222223354,0,461,long review
462,fc877e6bbeb95de8809398eca3f2a3fe,557d0e6fe3a03460bb041cd5b3f7427d,5,,"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! ",2017-05-24 00:00:00,2017-05-24 23:06:00,24,0.9625000000014552,1,462,long review
463,fc86606232e0da421bf450a13068a4b4,55876f941470173bcf4d2013be74d18c,4,,"Chegou antes da data do prazo, porem vazou um pouco do produto! ",2017-11-04 00:00:00,2017-11-05 10:43:00,12,1.4465277777781012,1,463,short review
464,fc8595227785863846b7daa2ae3f2c9b,55e8dbe55085ca8c565f00d87dc07777,5,,,2018-08-14 00:00:00,2018-08-17 11:48:00,0,3.491666666668607,1,464,no text
465,fc84057c7ba16fe04a3c66cf104e02a6,560effdc2aaba0ed5d37ed8a98cc6af2,1,,"Recebi outra boneca, quero devolver e não consigo contato! Jamais compraria novamente dessa loja! ",2017-12-07 00:00:00,2017-12-11 23:48:00,14,4.991666666668607,0,465,short review
466,fc83db05de6120d00e02ea0fe6f916af,5614075d5aa1114b82560046ece86bf5,5,,excelente,2018-04-06 00:00:00,2018-04-09 22:04:00,1,3.9194444444437977,1,466,short review
467,fc8379cce9f27ea602b3c16f7eb121b3,569b98a8c29163ba9a63e082f88554ad,3,,,2018-08-17 00:00:00,2018-08-19 19:24:00,0,2.8083333333343035,0,467,no text
468,fc831da5307b1a3e23ed0259a2b6b2a1,56a99a0d28b6768869ef421127a8bf14,5,,,2017-03-15 00:00:00,2017-03-17 01:03:00,0,2.0437499999970896,1,468,no text
469,fc831501bb322d6de2ffc32037fe0f34,56b1484463861c689c1274141bfc3de1,5,,GOSTAEI DA RAPIDEZ DA ENTREGA,2017-11-08 00:00:00,2017-11-09 02:26:00,5,1.101388888891961,1,469,short review
470,fc7f47f5160e876b754ce2b83a02c01c,56c957e848b3f71bcebd87e12b7883d7,4,,,2017-10-03 00:00:00,2017-10-03 23:35:00,0,0.9826388888905058,1,470,no text
471,fc7d2de677b4aec44e4c6c900d3f8b79,56f8b1f478a87c6604588ad148e61ca8,5,Muito bom o produto ,"Muito bom o produto, melhor que esperava e foi entregue no prazo, gostei bastante. ",2018-08-07 00:00:00,2018-08-08 02:42:00,14,1.1125000000029104,1,471,short review
472,fc7c2a5b006ec4b9166c89db4c46bf78,56fc6462a410dddd67d6644d254018bc,5,,ótimo,2017-04-18 00:00:00,2017-04-19 11:34:00,1,1.4819444444437977,1,472,short review
473,fc7b2bd9172746b4151710bc2132f6a7,572ffee0005ca2a59bf5be1b0c503c23,4,,,2018-02-16 00:00:00,2018-02-17 11:38:00,0,1.484722222223354,1,473,no text
474,fc7a99a9bea1e3544a0712c0649595ec,5733e2aeeb52b99d044a2a3644e1305d,5,,,2018-02-23 00:00:00,2018-02-23 11:06:00,0,0.4625000000014552,1,474,no text
475,fc7138a8f96aee8302e42916bbbbb818,575f8ea4f8e6c9f525c2ec2f69f05807,5,,"Foi entregue bem embalado._x000D_
Entrega rapido comforme prometido_x000D_
Comforme a imagem.",2018-03-17 00:00:00,2018-03-18 00:01:00,9,1.000694444446708,1,475,short review
476,fc6fe2e1150a893d2fa9445851ccc350,576095ab61345b973e9ee6e8d10b0ebb,5,,,2017-07-04 00:00:00,2017-07-05 12:51:00,0,1.5354166666656965,1,476,no text
477,fc6f75aed00a45312365ba4a37adb3f6,57b95e70db33ca1f983ac8d08df711b5,5,,,2018-04-17 00:00:00,2018-04-18 01:35:00,0,1.0659722222189885,1,477,no text
478,fc6d90a253003d53136e1b444beb55dc,57e994485c2ebd293e4fa9cd62e5bb96,3,,"Comprei dois lustres pendentes, com a parceira targaryen e só me enviaram um lustre. Abri reclamação, mas ainda não recebi resposta. Aguardo solução por parte de Lojas lannister.",2018-03-14 00:00:00,2018-03-16 20:26:00,28,2.851388888891961,0,478,long review
479,fc6c38ee7759b0a92503910745aa9ef0,57ee0b799657ae622a7fe668de7c98ab,5,,,2018-03-02 00:00:00,2018-03-05 04:47:00,0,3.1993055555576575,1,479,no text
480,fc6ba6bf4b28fdad575e27b56cafe176,58044bca115705a48fe0e00a21390c54,1,,"Sempre compro pela Internet e a entrega ocorre antes do prazo combinado, que acredito ser o prazo máximo. No stark o prazo máximo já se esgotou e ainda não recebi o produto.",2018-04-08 00:00:00,2018-04-09 12:22:00,32,1.515277777776646,0,480,long review
481,fc6b299cf83fa76632dd1b0a2c611f33,580d16f0610fb2533a0dcd52cd0d7197,5,,,2017-03-12 00:00:00,2017-03-12 16:53:00,0,0.703472222223354,1,481,no text
482,fc64f94fa41c3384cce3defbe89db72f,583a79ce422d7528e70e32599dc629b6,5,,,2017-09-21 00:00:00,2018-02-14 10:53:00,0,146.45347222222335,1,482,no text
483,fc623b74602f30f00e2e3ce320b8dafa,58406c869aee1279738d424c782197dd,5,,,2018-02-27 00:00:00,2018-03-02 00:28:00,0,3.0194444444423425,1,483,no text
484,fc5feda8d6c915bdbd6ca84bac05e2eb,586fc508588a60e529e2c8a234f9771c,5,,,2018-02-15 00:00:00,2018-02-15 22:57:00,0,0.9562500000029104,1,484,no text
485,fc5dd987f12a7b823a76a44aa1ba88f6,58b27f28e98acdaec89d736d8ed79dd5,5,,Mercadoria certa entregue no prazo combinado. Grata,2018-02-24 00:00:00,2018-02-24 14:58:00,7,0.6236111111138598,1,485,short review
486,fc5db2fc460f284583971cf23f3fc75e,58b4629d5cf0507f7f8b9ae84c146544,5,,"Excelente qualidade dos adesivos, entrega super rápida! _x000D_
Recomendo para quem deseja deixar o quarto dos filhotes mais divertido e colorido!",2018-01-04 00:00:00,2018-01-04 17:40:00,20,0.7361111111094942,1,486,long review
487,fc5c33cddd49638580cfe9fec90aa943,5939898b5d2ac05454b2fe1aeecaad19,5,,O produto chegou muito rapido e de boa qualidade recomendo o produto,2018-03-09 00:00:00,2018-03-12 10:32:00,12,3.43888888888614,1,487,short review
488,fc5bf9e50dbfb45e7634bd8c045411c5,593f9b33c3a4c74e37b7b7c49f0cedc4,5,,Tudo certo,2017-09-07 00:00:00,2017-09-13 13:51:00,2,6.577083333329938,1,488,short review
489,fc5a20562c99bbc5229b175d0a88ea7a,59d95e0b5b52d038dc3a022b7c912969,5,Super produto ,Muito bom alta qualidade!,2018-07-04 00:00:00,2018-07-05 00:56:00,4,1.038888888891961,1,489,short review
490,fc5888c7df7361d2582b2fd195a827eb,59de1103af997827cef9dc533ddcccab,5,,,2018-03-21 00:00:00,2018-03-22 09:57:00,0,1.414583333331393,1,490,no text
491,fc56c478c11ca5989e21da62cb19de16,5a27bebda2d497ab1fbc6f425abdc6b8,5,,,2018-04-12 00:00:00,2018-04-13 11:56:00,0,1.4972222222204437,1,491,no text
492,fc5428e8e3dbc80bf96f681ed2e95026,5a7e3a63630362fd85fd058c87f33bbe,4,,,2018-02-28 00:00:00,2018-03-04 11:29:00,0,4.478472222224809,1,492,no text
493,fc5062f483f32b6e7d6e4a38c402d56c,5b52b5b189a0af395aa6390a53407e4f,5,,Gostei demais do travesseiro. É como descrito no site.,2018-03-21 00:00:00,2018-03-22 20:07:00,9,1.8381944444408873,1,493,short review
494,fc5043902812d122c4e80113ff924c1b,5b6a0d5350fe3036f41d543d06eb7a5b,5,Excelente,"Simplesmente lindo!!_x000D_
Adorei o produto!!_x000D_
Tamanho perfeito!!_x000D_
Já comprei várias produtos, já faz anos que compro no baratheon !!",2018-05-20 00:00:00,2018-05-20 22:39:00,16,0.9437499999985448,1,494,long review
495,fc5010afcac79b05b2e4bc8e5912092d,5b713e49352337557efe509b2e801183,1,,,2017-11-23 00:00:00,2017-11-23 10:32:00,0,0.4388888888861402,0,495,no text
496,fc4e529d4121c3f5ced63c2ad05fb2d2,5bed105c6756af72c550e78d4e9bcba7,1,,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",2017-08-19 00:00:00,2017-08-20 16:42:00,31,1.695833333331393,0,496,long review
497,fc4d6bb8b2fba6297e0bd65aaa38624a,5bf1a70143253c588a56357140b572ce,5,,,2017-12-19 00:00:00,2017-12-19 22:43:00,0,0.9465277777781012,1,497,no text
498,fc49395ccfb1f65ab0d1352684772112,5c0ad168fd153764ac71b2b57f45b9fd,5,,,2017-11-22 00:00:00,2017-11-23 13:44:00,0,1.5722222222248092,1,498,no text
499,fc470dc1924bf42ce34d83187505dbe4,5c1ba09de5c746017d406bd2cfefeca3,3,nao entrega do produto,recebe apenas 01 peça do produto! estou precisando da 2 peças restante!,2018-04-26 00:00:00,2018-04-26 13:36:00,12,0.5666666666656965,0,499,short review
500,fc44aa56f6950438772a08ec23552fd9,5c37d7ba6ef2f031c34bb4fda3454018,2,,Demorou de mais pra entrega ,2017-12-17 00:00:00,2017-12-17 12:14:00,5,0.5097222222248092,0,500,short review
501,fc444943f2e00f21072361c8dcc0e0d2,5c5486a9b74b631a072e526841ab8b46,1,,Estou aguardando posição da empresa para fazer a devolução do produto.,2017-06-06 00:00:00,2017-06-07 03:15:00,11,1.1354166666642413,0,501,short review
502,fc43d4931ce7b45c01dcf5289927dc01,5c8c7331ba6324416bdfecdb7f3e4255,5,,,2018-02-23 00:00:00,2018-02-23 20:10:00,0,0.8402777777810115,1,502,no text
503,fc4179aaee80873ac630e593d669256d,5cb4c44204ec343a1f49960a6359d29e,5,,,2018-01-16 00:00:00,2018-01-18 21:28:00,0,2.8944444444423425,1,503,no text
504,fc41206e8fcdfebc2418ab3a038053af,5cc650061ffd7b80549a8152c95ae925,5,,,2017-11-10 00:00:00,2017-11-10 22:13:00,0,0.9256944444423425,1,504,no text
505,fc40fe8ca610260f036ecf18dd8d3b24,5cc663b86b8e633c513546914eca82d4,2,,,2017-11-24 00:00:00,2017-11-27 12:46:00,0,3.531944444446708,0,505,no text
506,fc3e972df7e263b301e2bee77ac2a6d3,5d1dc174150fb6b247ffbceb2090f077,4,,,2018-02-08 00:00:00,2018-02-10 22:17:00,0,2.928472222221899,1,506,no text
507,fc3d0f0efacfaae58292fed1ab69fd47,5d2cd41b1df04700651690086b13d56b,5,,,2017-08-12 00:00:00,2017-08-12 23:07:00,0,0.9631944444408873,1,507,no text
508,fc37e09bb4dadd1eef5e92e954b1c72e,5d6f9cddc8335878d8bf20c3bd4602e8,5,mega recomendo,"Recebi meu produto corretamente e dentro do prazo,verificando na caixa esta tudo correto,mas ainda não montei.Produto lindo,cor perfeita,amamos._x000D_
SUPER RECOMENDO.",2018-08-10 00:00:00,2018-08-11 12:59:00,19,1.5409722222248092,1,508,long review
509,fc35f167625d74f06ad5e5e643172cb9,5dac2f4cdacb4bc53bb2b746063ccc3b,4,,,2018-07-06 00:00:00,2018-07-09 11:25:00,0,3.475694444445253,1,509,no text
510,fc2edee55f4118969f4dc49f7a717605,5dc55cef4dad0e715dbb062e1dd24a03,5,,,2017-08-30 00:00:00,2017-08-31 00:53:00,0,1.0368055555591127,1,510,no text
