DW Includes,order_id,order_item_id,shipping_limit_date,price,freight_value,customer_unique_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_status,Total_Item_Amount,Customer_Age_At_Order,Order_Gap,DW Review,DW Customer,DW Product,DW Seller,ON_TIME,product_type,seller_state,repeat_customer
525,6e37d33226a8c50b397a7a334bcfd8f4,1,2017-11-21 17:08:00,89.9,17.88,308eed157c50c58cd2d795eb5f1e096a,2018-03-18 21:43:00,2018-04-06 02:45:00,2018-04-11,delivered,107.78,28,19.0,525,260,525,228,1,Toys,SP,1
526,6ebb39e4d90eff5c1099de688d9b4f94,1,2017-10-04 01:28:00,78.0,21.35,6b1070bfaad94d225e6cab57b47e2326,2018-02-24 09:37:00,2018-03-05 15:35:00,2018-03-23,delivered,99.35,18,9.0,526,163,526,229,1,Toys,SP,1
527,6ed4a347a81d5ceb3f8da510c318b5ec,1,2018-07-11 15:30:00,28.8,8.36,7d373e92dd3086b4c37e9868fc8999c1,2018-01-26 10:59:00,2018-02-02 17:52:00,2018-02-14,delivered,37.16,28,7.0,527,212,527,230,1,Musical Instruments,SP,1
528,6f14ef9e1c67a1ca8e572a477c1b58b1,1,2018-06-14 09:11:00,67.99,8.88,5ea1aab4828e8220e3eb682763743013,2017-07-18 14:32:00,2017-07-28 20:57:00,2017-08-09,delivered,76.86999999999999,39,10.0,528,304,528,231,1,Musical Instruments,SP,1
529,6f20f9a24b084da22b90cb7a0950e43b,1,2017-06-26 20:23:00,65.0,25.73,249749451a0cae7e2de98adce5811f02,2018-06-04 21:46:00,2018-06-09 17:18:00,2018-07-05,delivered,90.73,31,5.0,529,336,529,232,1,Makeup,SP,1
530,6f50dd4b4117e4425da9ac374632e010,1,2018-04-26 19:30:00,89.99,18.21,ab26376d360f4caa7f34418cff3c9971,2017-06-28 10:55:00,2017-07-04 14:39:00,2017-07-24,delivered,108.19999999999999,25,6.0,530,176,530,233,1,Sports,SP,1
531,7008991f32a3ce17589bd3c3a9453b36,1,2017-10-26 19:35:00,104.99,17.98,fc5e5fe0a1c88aebef8f551bc84abd9c,2018-03-30 22:12:00,2018-04-05 00:17:00,2018-04-12,delivered,122.97,25,6.0,531,339,531,234,1,Art,MG,1
532,700bbbd2dce29db47fd10e2ddbb1cd5e,1,2017-11-02 22:10:00,13.99,7.78,271850b8783a2378c477328f60413b47,2018-04-16 13:26:00,2018-04-23 12:04:00,2018-05-14,delivered,21.77,21,7.0,532,269,532,235,1,Musical Instruments,SP,1
533,705c7fd61dcb0c54b80538158eec1f4a,1,2017-07-20 12:35:00,3.49,16.79,d31233132950973bd0df88d4523ed465,2017-01-30 16:52:00,2017-02-20 15:28:00,2017-03-21,delivered,20.28,20,21.0,533,124,533,236,1,Shoes,GO,1
534,706d45cf14a58b8b81d07564adc5a12e,1,2017-07-20 12:35:00,3.49,16.79,9dfcc502727549f99c9f73dbd28b35e9,2017-12-12 14:15:00,2017-12-21 18:38:00,2018-01-15,delivered,20.28,23,9.0,534,107,534,237,1,Books,MG,1
535,708d3d7c0c996a92a48a8cf501f6fd8b,1,2018-05-22 19:50:00,29.99,16.32,fd03997c82649affc061d275ddf1f3d9,2018-01-17 14:35:00,2018-02-09 20:38:00,2018-02-08,delivered,46.31,58,23.0,535,125,535,238,0,Books,SP,0
536,70e4c52c261e4b62fa3d02aa61c45378,1,2017-04-24 19:45:00,16.9,10.96,6d9c0dc8d49cf9b9ff824bf1b0f79b4a,2017-07-22 09:09:00,2017-08-01 17:05:00,2017-08-15,delivered,27.86,58,10.0,536,275,536,239,1,Pets,RJ,1
537,7182a10886eba11ded33e2656379e6d1,1,2018-08-13 23:30:00,63.0,23.35,45aba165580af1596b291956b7b7849c,2018-03-26 08:30:00,2018-04-10 15:43:00,2018-04-13,delivered,86.35,36,15.0,537,200,537,240,1,Makeup,SP,1
538,7182e129d91eb324a925d8f1f8221d88,1,2018-08-13 23:30:00,89.0,23.35,4c41d73f1d29f1cd1e725ec445a82f23,2017-10-08 17:38:00,2017-10-13 18:19:00,2017-11-08,delivered,112.35,53,5.0,538,54,538,241,1,Shoes,SP,1
539,71cbc9238e1177bbe3e484d098875aee,1,2018-08-03 11:45:00,159.0,19.21,9e8993ba2665307b71bd1641c2e1cb3d,2018-02-16 07:59:00,2018-02-28 11:33:00,2018-03-08,delivered,178.21,29,12.0,539,137,539,242,1,Bathroom,SP,1
540,71db292c69a2bff7186b705046336c61,1,2017-10-30 22:49:00,99.99,16.95,12d1cda209613cd60b9d242181be7077,2017-11-28 15:39:00,2017-12-06 23:52:00,2017-12-12,delivered,116.94,35,8.0,540,92,540,243,1,Makeup,SP,1
541,71f1ac6ed46b13fb8280074cf2efbc28,1,2017-02-10 19:12:00,23.89,8.72,44a575d55982c95a7f09b62c7702bddc,2018-07-10 13:30:00,2018-07-26 18:41:00,2018-08-09,delivered,32.61,38,16.0,541,164,541,244,1,Accessories,SC,1
542,720eff52272ce75d967e9a8f382681f3,1,2018-01-23 00:37:00,21.99,15.1,3cc8e80baa86a7befe2b24568cd0faf0,2018-07-03 23:33:00,2018-07-12 19:21:00,2018-07-17,delivered,37.089999999999996,45,9.0,542,127,542,245,1,Musical Instruments,MG,1
543,7256c798273af7d120d1f9e274e914f7,1,2018-02-01 14:22:00,188.0,16.07,1500da334da019c68fda219f942ba38a,2018-03-17 23:17:00,2018-04-26 11:36:00,2018-04-17,delivered,204.07,26,40.0,543,332,543,246,0,Home Design,SP,0
544,728416b0db65935dbf78a0cc03e8d6f8,1,2017-06-22 13:55:00,109.9,13.11,15090f48004f3b0fc18a167ef82af4db,2018-02-06 16:10:00,2018-02-21 22:22:00,2018-03-12,delivered,123.01,48,15.0,544,13,544,247,1,Books,SP,1
545,7294705423e48be7177bcd2b15faf44f,1,2018-08-15 21:30:00,59.9,14.73,0a9854e7028c74302d0963fa56e77a18,2018-01-12 22:38:00,2018-01-26 22:36:00,2018-02-09,delivered,74.63,52,14.0,545,113,545,248,1,Gadgets,SP,1
546,72c98b53f4f357890d8107a06f895d4b,1,2017-12-07 11:17:00,139.9,16.74,b66facc84d03ec2aabda4c102d9ecb53,2018-07-07 20:11:00,2018-07-11 16:08:00,2018-07-19,delivered,156.64000000000001,23,4.0,546,262,546,249,1,Decor,PR,1
547,731397db58924330b01248c031dc6281,1,2018-04-13 10:30:00,28.49,18.23,0c13ce784ebdf9b7ac9dc35dac2f10fc,2018-06-03 18:15:00,2018-06-10 16:28:00,2018-07-05,delivered,46.72,18,7.0,547,311,547,250,1,Kitchen Products,SP,1
548,732afdd5420c25c298c18de68006fbd6,1,2017-07-20 02:24:00,154.91,46.67,18057955f3a6909f6fc6cf564179b6cf,2017-11-19 01:27:00,2017-11-26 18:18:00,2017-12-01,delivered,201.57999999999998,22,7.0,548,258,548,251,1,Kitchen Products,SP,1
549,737750ec93ce0309b44d477651bf0642,1,2017-07-20 02:24:00,154.91,46.67,bbdf651cbace0c9efc7fd3184235aa74,2017-08-04 19:31:00,2017-08-17 00:00:00,2017-08-17,processing,201.57999999999998,59,13.0,549,171,549,252,1,Gadgets,RJ,1
550,73a366d399bf1947b6d62c2a4e648f27,1,2017-07-24 18:05:00,58.9,13.29,a672e4e4af506e713c1b4373e038cabb,2017-02-09 11:41:00,2017-03-23 00:00:00,2017-03-21,invoiced,72.19,20,42.0,1,285,1,253,0,Art,SP,0
551,73b3f1016ed8574c8260d57ac56522ee,1,2017-08-01 17:50:00,239.9,19.93,0a3f32fce9d5056b96a9fe604715982b,2018-03-12 23:16:00,2018-03-19 22:34:00,2018-03-29,delivered,259.83,20,7.0,2,188,2,254,1,Sports,RS,1
552,73caa517a379fdc2810530959d560647,1,2017-08-01 17:50:00,199.0,17.87,df1710893e1797d2c3d83b8840ddb0e4,2018-07-26 10:26:00,2018-08-06 20:35:00,2018-08-16,delivered,216.87,50,11.0,3,114,3,255,1,Toys,SP,1
553,7411e80d3c6186c9bf63c006a63c2217,1,2018-08-01 14:25:00,12.99,12.79,07187f9425311d0bd2a5451169bb8c3c,2018-06-24 10:15:00,2018-06-26 17:06:00,2018-07-05,delivered,25.78,42,2.0,4,290,4,256,1,Accessories,SC,1
554,745153dbea0349a835594747a878f5d8,1,2018-01-10 14:32:00,199.9,18.14,f02249d034341b86c6bf3dd4ccc2bd2c,2017-07-07 09:08:00,2017-07-14 21:27:00,2017-07-27,delivered,218.04000000000002,21,7.0,5,126,5,257,1,Shoes,SP,1
555,749890e9e1720de87c27367481a3d111,1,2018-03-19 04:28:00,21.9,12.69,28a4a9aa9bd3640e1f9a9cf542cb25fd,2018-07-30 13:39:00,2018-08-06 18:16:00,2018-08-27,delivered,34.589999999999996,26,7.0,6,46,6,258,1,Furniture,SP,1
556,7509d9e6878341d7b8d48945529c94e3,1,2018-03-19 04:28:00,19.9,11.85,422ce018570adf9fa031a7838717be81,2018-04-08 18:56:00,2018-04-24 22:55:00,2018-05-04,delivered,31.75,31,16.0,7,84,7,259,1,Art,SP,1
557,75450feecb51c39e54f4bd4c74b867e5,1,2018-03-19 04:28:00,810.0,70.75,9f19c80b64945cd7abd1fb91ff5157a7,2017-11-17 20:39:00,2017-11-22 23:28:00,2017-11-30,delivered,880.75,24,5.0,8,220,8,260,1,Musical Instruments,SP,1
558,7556c9431d94d44cdddc1d0139b6cb12,1,2018-03-19 04:28:00,145.95,11.65,00e872ca2fc94e59982286e69f186e0e,2017-09-20 16:08:00,2017-09-27 17:52:00,2017-10-11,delivered,157.6,23,7.0,9,94,9,261,1,Toys,SP,1
559,758d8c3ddeba66a2a9cad6c8b043dd2f,1,2017-08-24 19:24:00,53.99,11.4,385ec0e1c5bcf488115ca06b26ec9f8b,2018-06-03 13:17:00,2018-06-05 20:50:00,2018-06-28,delivered,65.39,58,2.0,10,79,10,262,1,Kitchen Products,SC,1
560,75ca39310ce23200e156063e255c3086,1,2017-08-24 19:24:00,59.99,8.88,19cb50ca8ff9afe19ce39c5d9562f3bd,2018-01-15 14:38:00,2018-01-26 22:36:00,2018-02-08,delivered,68.87,21,11.0,11,170,11,263,1,Bathroom,SP,1
561,75e7e33e52d884da90b436ae1da13be5,1,2017-08-24 19:24:00,45.0,12.98,a2acf58dde7a492ea0fa65b16c530a78,2018-01-07 22:26:00,2018-01-15 16:58:00,2018-01-24,delivered,57.980000000000004,25,8.0,12,103,12,264,1,Accessories,SP,1
562,75facca3570bf0f7f953b469dbe5b8db,1,2017-08-24 19:24:00,74.0,23.32,754fd85b66cc83bb73ffb06a4bc729f8,2017-07-20 10:03:00,2017-07-27 15:44:00,2017-08-02,delivered,97.32,32,7.0,13,225,13,265,1,Accessories,SP,1
563,7611315a76580a81e6f86cd62f4ad994,1,2017-08-24 19:24:00,49.9,13.37,7ad12bd39f33737cb4f634c8c44af118,2018-02-05 10:10:00,2018-03-06 20:18:00,2018-03-13,delivered,63.269999999999996,18,29.0,14,110,14,266,1,Art,SP,1
564,7634f2019b1d08e44a15dd3214c57182,1,2018-06-18 14:04:00,49.9,13.37,507c2846cc2991d0765fbf880e1d219c,2017-05-21 12:46:00,00:00:00,2017-06-13,shipped,63.269999999999996,34,,15,302,15,267,1,Pets,MG,1
565,766604e12d26178b47d6f8cb51784f54,1,2018-05-03 03:15:00,99.9,27.65,fa30145b07cad8e972bea351a65216f4,2017-08-21 23:58:00,2017-08-30 22:32:00,2017-09-13,delivered,127.55000000000001,49,9.0,16,15,16,268,1,Pets,GO,1
566,7791afbee6ba14f8b4dccb15767c2a9a,1,2018-06-28 23:17:00,639.0,11.34,d7dca5075c207d22e930c7ab977c80e5,2018-03-16 14:38:00,2018-04-06 18:50:00,2018-04-11,delivered,650.34,47,21.0,17,197,17,269,1,Art,SP,1
567,77af320be1815e066c2ac8510e9402b6,1,2018-08-09 09:30:00,144.0,8.77,86b2db4420103d9e32f7ceaa9133fc85,2018-05-09 10:55:00,2018-05-11 12:34:00,2018-06-01,delivered,152.77,27,2.0,18,249,18,270,1,Clothing,SP,1
568,77b17b2f92133e6f97e04418fbd53a01,1,2018-05-15 13:11:00,99.0,13.71,24807abbbdb040003fa4c1f72b686431,2018-07-14 11:47:00,2018-07-24 20:31:00,2018-08-01,delivered,112.71000000000001,28,10.0,19,277,19,271,1,Jewelry,SP,1
569,7862252721fa2af6aae76774b7514b14,1,2017-11-08 02:31:00,25.0,16.11,aa5824451a9437648ed4dcdac530566d,2018-05-11 17:42:00,2018-05-15 23:16:00,2018-05-22,delivered,41.11,28,4.0,20,119,20,272,1,Accessories,SP,1
570,788313c36328095e48229fa8fbe482cd,1,2017-11-08 02:31:00,47.9,8.88,3edc2805e049db7e556130362bb517fc,2018-05-11 09:27:00,2018-05-14 14:24:00,2018-05-24,delivered,56.78,24,3.0,21,308,21,273,1,Gadgets,SP,1
571,7916e8283be68b0f8c475ec68cf0f333,1,2018-02-01 11:01:00,21.99,11.85,b7cee8738797d3056f09669a12a4bea6,2018-07-03 10:52:00,2018-07-13 15:12:00,2018-07-27,delivered,33.839999999999996,20,10.0,22,342,22,274,1,Books,SP,1
572,7923b147e6c1c8ffca005ad49e4a4c5b,1,2018-02-05 11:31:00,119.99,44.4,5ea1aab4828e8220e3eb682763743013,2018-04-26 17:31:00,2018-05-08 23:38:00,2018-05-24,delivered,164.39,39,12.0,23,304,23,275,1,Musical Instruments,RJ,1
573,793600b6f83c44827bd1d480fbde321f,1,2017-04-13 20:30:00,49.0,15.1,320388520e5f7afe7c97489ea2732796,2018-03-02 22:20:00,2018-04-09 18:36:00,2018-03-22,delivered,64.1,25,38.0,24,208,24,276,0,Art,SP,0
574,7954e34924fab98d2e26924451086ad6,1,2018-01-24 14:55:00,48.9,16.6,28e2041c0f17e12da80a0146305c9259,2018-03-05 20:18:00,2018-03-26 15:16:00,2018-03-23,delivered,65.5,21,21.0,25,96,25,277,0,Gadgets,SP,0
575,797d09101d970843eb1cb6e491b4da0b,1,2017-11-30 22:48:00,219.9,16.98,9fc40e07c540ae6cb1cc7cf10019ab3b,2018-06-24 01:37:00,2018-07-03 18:28:00,2018-07-27,delivered,236.88,20,9.0,26,228,26,278,1,Sports,PR,1
576,79ce453b9e3dc21f91d306eb1df8bb2a,1,2018-05-17 15:30:00,289.0,26.33,6e066424e17b2da4b735194531fb99a6,2017-08-16 16:24:00,2017-08-29 18:55:00,2017-09-08,delivered,315.33,39,13.0,27,294,27,279,1,Gadgets,SP,1
577,79ec7fcffa4121dbb55b945aee306e12,1,2017-09-14 20:10:00,109.9,25.51,934c19eeef04da89928f995df85cf3f8,2018-01-10 12:28:00,2018-04-02 00:00:00,2018-02-02,processing,135.41,25,82.0,28,48,28,280,0,Toys,RJ,0
578,79f0079f45f137b3a4d31ebbd20de6c2,1,2017-03-10 09:35:00,27.9,7.94,31d436bafbad927dc79b130826dc3404,2017-04-17 14:31:00,2017-04-24 10:42:00,2017-05-10,delivered,35.839999999999996,20,7.0,29,183,29,281,1,Accessories,PR,1
579,79f88e060632989f23cae0e00e7381ef,1,2017-03-10 09:35:00,119.9,17.32,8f7822e4f4fb685c89d972cba79a8b9e,2018-04-03 20:38:00,2018-04-05 19:10:00,2018-04-16,delivered,137.22,49,2.0,30,167,30,282,1,Musical Instruments,SP,1
580,7a28faee4e4959f358d2fdbe66e22107,1,2018-08-13 22:50:00,397.0,24.65,86b2db4420103d9e32f7ceaa9133fc85,2018-08-14 22:43:00,2018-08-17 01:50:00,2018-08-17,delivered,421.65,27,3.0,31,249,31,283,0,Pets,SP,0
581,7a44c4fe71c5ad785748804827f628b8,1,2017-09-21 10:10:00,59.9,23.35,72ce629a45d8ae96d22c2946aaf876f2,2017-03-12 11:27:00,2017-03-28 13:05:00,2017-04-05,delivered,83.25,33,16.0,32,216,32,284,1,Decor,SP,1
582,7ad292313f72d59700c72169ba543021,1,2018-01-18 21:10:00,21.33,15.1,392c8818b71b14227a7c701e7d54a3a1,2017-09-26 14:01:00,2017-10-03 21:58:00,2017-10-23,delivered,36.43,26,7.0,33,37,33,285,1,Books,RJ,1
583,7afca88a125dd0c2b912bbf82c0496a4,1,2018-01-04 13:49:00,21.33,15.1,a961e198a1d400e99c02e8f4520f763c,2017-11-23 21:18:00,2017-12-06 16:09:00,2017-12-21,delivered,36.43,18,13.0,34,73,34,286,1,Jewelry,SC,1
584,7b2980930a29eada8d40bdc3932a7257,1,2018-06-21 14:03:00,21.33,15.1,10b960a4f2cfecc03e6c89b4b02ebab6,2017-11-23 23:41:00,2017-12-02 11:16:00,2017-12-19,delivered,36.43,19,9.0,35,202,35,287,1,Bathroom,PR,1
585,7b9c120adc232288aecdf32aa428ee8a,1,2018-06-21 03:57:00,16.5,14.1,52b088042a61c6a03ba2027a6dd929cc,2018-08-14 13:52:00,2018-08-20 20:44:00,2018-09-11,delivered,30.6,35,6.0,36,162,36,288,1,Gadgets,SP,1
586,7bcfe636f4605ba8f3e44cae6a4058a4,1,2017-11-13 21:51:00,21.9,15.1,e8085241eb1297eaa9bfa9453ea0b1ca,2017-07-14 12:40:00,2017-07-31 14:44:00,2017-08-07,delivered,37.0,51,17.0,37,204,37,289,1,Art,RJ,1
587,7ca0d45bfb1db7f420da4dcbdb3338ce,1,2018-08-01 20:00:00,39.0,16.11,07af1aef7bf4d17ec7f0f166e9025fc9,2018-04-11 16:00:00,2018-04-24 13:32:00,2018-04-25,delivered,55.11,23,13.0,38,174,38,290,1,Gadgets,PR,1
588,7cb72e0bbd081c1483fb0b200266b7d3,1,2018-01-31 02:38:00,49.75,20.8,fcad3faa5c09b2baf9164b8fd20098b5,2018-03-07 16:44:00,2018-05-14 19:02:00,2018-04-04,delivered,70.55,49,68.0,39,179,39,291,0,Home Design,SP,0
589,7cbc4b1a42129d7c6f9b4f14371ac4c3,1,2018-05-28 12:59:00,809.1,44.29,ed3540836eb82093f5647ec31a037f42,2018-05-13 20:33:00,2018-05-15 21:07:00,2018-05-22,delivered,853.39,25,2.0,40,241,40,292,1,Accessories,SC,1
590,7cfdf7265c9572fc7b7cbd3b9cc438b7,1,2017-04-12 22:10:00,99.99,13.72,56b6eede1b10925212f054a7ba614796,2018-08-21 12:20:00,2018-08-27 19:18:00,2018-10-02,delivered,113.71,54,6.0,41,184,41,293,1,Jewelry,MG,1
591,7d0bb97fefe21572745b2bbaa3b4ce76,1,2017-02-04 13:06:00,59.9,19.95,96e147852028a3ce1d25c86f03032023,2018-08-07 22:47:00,2018-08-10 21:03:00,2018-08-14,delivered,79.85,29,3.0,42,100,42,294,1,Home Design,SP,1
592,7dad8386882370f876c81ad68341014c,1,2017-02-04 13:06:00,24.89,17.63,a296cb7b16ea56f1ffe6c09fa429ede2,2018-05-06 15:20:00,2018-05-15 11:34:00,2018-05-28,delivered,42.519999999999996,23,9.0,43,313,43,295,1,Gadgets,PR,1
593,7dc4ac6da71948249ca79f45c9de13b1,1,2017-10-10 03:03:00,24.89,17.63,7ad12bd39f33737cb4f634c8c44af118,2017-11-25 12:47:00,2017-12-11 22:52:00,2017-12-15,delivered,42.519999999999996,18,16.0,44,110,44,296,1,Toys,PR,1
594,7e47dbecc85ae7f45a4645b97b180157,1,2017-09-18 13:50:00,24.89,17.63,cd3f977fbad60553fce0f193593802bb,2017-11-09 23:28:00,2017-11-17 19:32:00,2017-11-29,delivered,42.519999999999996,45,8.0,45,74,45,297,1,Gadgets,SP,1
595,7e81c4cc31fd46f225b4441e179f78a1,1,2017-06-20 02:30:00,54.0,8.54,57f06135a2656bfab535243f705fc8f6,2018-01-22 18:33:00,2018-01-31 15:46:00,2018-02-16,delivered,62.54,25,9.0,46,203,46,298,1,Toys,SP,1
596,7ef0e1c98232d43b6e92ab32795aeb06,1,2017-03-01 12:10:00,81.99,13.01,e90a1b194724309bbaa6228c398d1748,2018-05-15 10:48:00,2018-05-21 23:52:00,2018-06-04,delivered,95.0,22,6.0,47,115,47,299,1,Appliances,SP,1
597,7f85fa1f7de6eeb7a5cce13ea6863126,1,2017-08-10 00:30:00,99.0,13.71,8f6564e0a606d34b05edf1206e3b8bd7,2017-07-09 15:53:00,2017-08-02 14:43:00,2017-08-09,delivered,112.71000000000001,19,24.0,48,131,48,300,1,Shoes,RJ,1
598,7fdefbf564eb66830407026a86005ce2,1,2017-11-27 03:48:00,18.99,7.78,8f6564e0a606d34b05edf1206e3b8bd7,2017-09-01 11:37:00,2017-09-13 22:52:00,2017-10-17,delivered,26.77,19,12.0,49,131,49,301,1,Art,PR,1
599,7fe938a0f8240a6154b0bb4b588ed606,1,2017-07-06 12:34:00,18.99,7.78,449cc26294cc2d6e2e88a82cea3e42c0,2017-06-08 21:32:00,2017-06-23 10:57:00,2017-07-04,delivered,26.77,26,15.0,50,143,50,302,1,Decor,SP,1
600,7ffeebb0c29e0949512e4346b8b6e172,1,2018-06-27 14:00:00,38.33,16.79,320388520e5f7afe7c97489ea2732796,2018-03-21 10:17:00,2018-03-27 19:58:00,2018-04-09,delivered,55.12,25,6.0,51,208,51,303,1,Furniture,SP,1
601,802a16d8b5c3a74a38cf9216f429c469,1,2018-02-14 21:27:00,69.9,18.0,f807403776737da279aba36583afa4df,2018-05-24 16:47:00,2018-06-06 17:33:00,2018-06-20,delivered,87.9,19,13.0,52,194,52,304,1,Gadgets,SP,1
602,80341e701b91f4e9f068a3ec40fb0440,1,2017-06-22 09:25:00,195.0,18.21,2ed2d94955614ec3262ce7575ef997f9,2017-02-16 15:53:00,2017-02-24 16:07:00,2017-03-24,delivered,213.21,23,8.0,53,165,53,305,1,Toys,SP,1
603,8057c793245dec5326e574b4c692e82b,1,2017-06-13 13:30:00,35.9,15.2,d7104510a89e6fb895b8104650173787,2017-12-22 18:18:00,2018-01-19 19:35:00,2018-01-22,delivered,51.099999999999994,27,28.0,54,159,54,306,1,Gadgets,PR,1
604,80eae376fddb50c28eb0e4857691de4f,1,2018-05-09 10:57:00,79.5,21.05,197572fc8f1878d0a94195ac840dd947,2018-08-07 09:31:00,2018-08-15 20:43:00,2018-08-10,delivered,100.55,31,8.0,55,213,55,307,0,Books,PR,0
605,81b1c5ab3c30ee9f67392bbd60dc0f58,1,2018-03-22 03:31:00,29.99,15.1,570eb70ff97166b85ea96be3bfb65fef,2017-09-27 13:28:00,2017-10-09 22:23:00,2017-10-23,delivered,45.089999999999996,58,12.0,56,186,56,308,1,Accessories,SP,1
606,81b87cfcdcdbbb35c82e6a588b6894e5,1,2017-05-22 03:25:00,109.9,13.21,655f4f1277487bf6c86c673de5e576a1,2017-11-12 19:16:00,2017-11-21 21:11:00,2017-12-15,delivered,123.11000000000001,23,9.0,57,22,57,309,1,Clothing,SP,1
607,81e729c96d2b8301d0c537f50c00dabb,1,2018-04-24 16:55:00,74.9,16.49,7af8bc059cb4c4c55038a142b99da13b,2017-05-23 21:51:00,2017-06-12 06:11:00,2017-06-27,delivered,91.39,31,20.0,58,215,58,310,1,Furniture,SP,1
608,81f0ac6df4dc86fd79d0ec097d0d4403,1,2017-04-19 01:50:00,14.95,18.23,23af7ed42b446329e95c7645ba337f86,2018-03-02 21:44:00,2018-03-08 18:48:00,2018-03-14,delivered,33.18,49,6.0,59,211,59,311,1,Gadgets,SP,1
609,81f667f73efffe2771ab8b77d326f1ee,1,2018-01-29 21:59:00,149.9,43.11,d74dfc7a1504f45d7880c12e7f8fe142,2018-02-14 21:17:00,2018-03-17 19:12:00,2018-03-07,delivered,193.01,32,31.0,60,219,60,312,0,Appliances,SP,0
610,81f8f469c9ebd7916d4d35d7b379127c,1,2018-01-29 21:59:00,19.99,14.1,d3857f98166ef23ca95d44cbe9b1828c,2018-03-24 07:54:00,2018-04-11 00:12:00,2018-04-16,delivered,34.089999999999996,33,18.0,61,199,61,313,1,Books,PR,1
611,82f73104c80fa2798cb0886231932bb7,1,2017-04-13 02:43:00,390.0,29.39,8186340945b0be4093153f9e51966e42,2017-11-09 23:09:00,2017-11-22 18:15:00,2017-12-06,delivered,419.39,48,13.0,62,236,62,314,1,Pets,SP,1
612,83255143f563e45be89933f0eb4759ed,1,2018-01-15 11:32:00,135.0,21.75,fb7321c807106363b749c783f41de4fc,2018-05-15 13:34:00,2018-05-23 16:03:00,2018-06-01,delivered,156.75,20,8.0,63,281,63,315,1,Accessories,RS,1
613,8426778a02661989b8520457d7045886,1,2017-09-08 10:25:00,104.0,16.43,6e066424e17b2da4b735194531fb99a6,2018-04-09 18:53:00,2018-04-25 00:28:00,2018-05-11,delivered,120.43,39,16.0,64,294,64,316,1,Jewelry,SP,1
614,8455db911d020aad3cc78b9fad423695,1,2017-12-01 09:38:00,149.0,15.8,e8085241eb1297eaa9bfa9453ea0b1ca,2018-01-10 10:20:00,2018-02-06 21:56:00,2018-02-09,delivered,164.8,51,27.0,65,204,65,317,1,Makeup,SP,1
615,845ac06e0873e12e221a7f8a5ad06477,1,2017-10-10 20:35:00,279.9,13.46,56a9c159fffe93bdef88ffbf6e729712,2018-03-02 14:42:00,2018-04-02 15:48:00,2018-03-23,delivered,293.35999999999996,19,31.0,66,206,66,318,0,Books,SP,0
616,848cde78cd7e1fb3095502b79217a7ce,1,2017-01-18 16:35:00,44.9,23.22,f42ed5286ed2c811df0db5d230eb8383,2018-08-09 15:53:00,2018-08-20 15:15:00,2018-08-27,delivered,68.12,22,11.0,67,278,67,319,1,Decor,PR,1
617,851c1ec08214c18baed04be1c576fbd4,1,2017-09-21 14:10:00,37.99,19.18,616309b2eeb7bd9c05b0fdfbab28e6c6,2018-04-28 19:23:00,2018-05-04 16:42:00,2018-05-28,delivered,57.17,39,6.0,68,11,68,320,1,Decor,SP,1
618,85a5c526407a1b180dd5bccc622be107,1,2018-02-01 19:33:00,29.99,15.31,7bf845014243c08bdcea071d6981303e,2018-01-06 12:01:00,2018-01-19 18:19:00,2018-02-15,delivered,45.3,21,13.0,69,111,69,321,1,Clothing,SP,1
619,85ff3bf317fb5e2bf00cd9e4ec456b8b,1,2018-06-07 18:30:00,120.0,15.59,a6da63180c0d5fdbf5834fb3d3a8dc72,2017-04-01 19:11:00,2017-04-06 13:24:00,2017-04-24,delivered,135.59,19,5.0,70,185,70,322,1,Toys,MG,1
620,8603de8fb5551ed7faf81d2a31b8bf0e,1,2018-01-09 11:19:00,492.75,21.62,442bdd695caba6183fc44d6cfdd4f094,2017-06-11 17:40:00,00:00:00,2017-07-05,unavailable,514.37,19,,71,86,71,323,1,Gadgets,PR,1
621,864fb7308cf63ed5141c340f258de1b5,1,2018-07-25 04:35:00,94.9,18.54,4c1cacfc081ddc8593a27c9d3c88be49,2017-11-15 09:16:00,2017-11-17 18:56:00,2017-11-29,delivered,113.44,26,2.0,72,231,72,324,1,Decor,RJ,1
622,86be4ae55b020c490fa71d3a9d9af442,1,2017-07-11 17:13:00,88.34,21.11,46a19a5b29624c9be39b41ab02b12b39,2017-11-19 13:22:00,2017-12-02 01:03:00,2017-12-19,delivered,109.45,45,13.0,73,62,73,325,1,Clothing,SC,1
623,86c8154436a001a69512c9275126aea8,1,2017-06-29 11:08:00,199.99,65.56,6dfec7f36b7045b17ff80348337f75dc,2017-08-24 12:52:00,2017-08-31 12:50:00,2017-09-18,delivered,265.55,28,7.0,74,291,74,326,1,Gadgets,SP,1
624,86df5fa6306829eeeab1906b3f7ad102,1,2017-09-06 04:30:00,99.9,19.67,be062ffc58427d6c959180b68a67471d,2018-07-29 17:44:00,2018-08-07 16:58:00,2018-08-17,delivered,119.57000000000001,35,9.0,75,160,75,327,1,Musical Instruments,RS,1
625,87334ea6311529ce3e36b18350d2d4b3,1,2018-05-04 20:10:00,78.0,8.9,526807e2a25ea0db271efcc9fc646db1,2018-01-20 18:39:00,2018-01-31 18:38:00,2018-02-20,delivered,86.9,21,11.0,76,175,76,328,1,Decor,SP,1
